# Source: NUDEC_BSM v2 (https://github.com/MiguelEA/nudec_BSM/tree/v2)
# Escudero, Jackson, Laine, Sandner, arXiv:2511.04747 (2025)
# me = 0.51099895 MeV, alpha = 1/137.035999084
# T (MeV)           P_int (e^4) [MeV^4]
3.195713E-02        -3.066426E-12
3.192842E-02        -3.055426E-12
3.189974E-02        -3.044428E-12
3.187109E-02        -3.033473E-12
3.184245E-02        -3.022650E-12
3.181385E-02        -3.011773E-12
3.178527E-02        -3.000974E-12
3.175672E-02        -2.990197E-12
3.172819E-02        -2.979497E-12
3.169969E-02        -2.968799E-12
3.167121E-02        -2.958119E-12
3.164276E-02        -2.947520E-12
3.161434E-02        -2.936944E-12
3.158594E-02        -2.926424E-12
3.155756E-02        -2.915864E-12
3.152921E-02        -2.905444E-12
3.150089E-02        -2.894967E-12
3.147259E-02        -2.884588E-12
3.144432E-02        -2.874269E-12
3.141607E-02        -2.863910E-12
3.138785E-02        -2.853691E-12
3.135966E-02        -2.843415E-12
3.133149E-02        -2.833216E-12
3.130334E-02        -2.823036E-12
3.127522E-02        -2.812937E-12
3.124712E-02        -2.802836E-12
3.121905E-02        -2.792758E-12
3.119101E-02        -2.782760E-12
3.116299E-02        -2.772761E-12
3.113500E-02        -2.762784E-12
3.110703E-02        -2.752884E-12
3.107908E-02        -2.743004E-12
3.105116E-02        -2.733204E-12
3.102327E-02        -2.723407E-12
3.099540E-02        -2.713607E-12
3.096756E-02        -2.703830E-12
3.093974E-02        -2.694151E-12
3.091195E-02        -2.684532E-12
3.088418E-02        -2.674853E-12
3.085643E-02        -2.665252E-12
3.082871E-02        -2.655673E-12
3.080102E-02        -2.646175E-12
3.077335E-02        -2.636676E-12
3.074571E-02        -2.627198E-12
3.071809E-02        -2.617799E-12
3.069049E-02        -2.608398E-12
3.066292E-02        -2.599019E-12
3.063538E-02        -2.589722E-12
3.060786E-02        -2.580423E-12
3.058036E-02        -2.571143E-12
3.055289E-02        -2.561944E-12
3.052545E-02        -2.552747E-12
3.049802E-02        -2.543565E-12
3.047063E-02        -2.534468E-12
3.044326E-02        -2.525370E-12
3.041591E-02        -2.516290E-12
3.038858E-02        -2.507289E-12
3.036129E-02        -2.498292E-12
3.033401E-02        -2.489291E-12
3.030676E-02        -2.480332E-12
3.027954E-02        -2.471515E-12
3.025234E-02        -2.462616E-12
3.022516E-02        -2.453735E-12
3.019801E-02        -2.444937E-12
3.017088E-02        -2.436157E-12
3.014378E-02        -2.427459E-12
3.011670E-02        -2.418759E-12
3.008965E-02        -2.410061E-12
3.006262E-02        -2.401382E-12
3.003561E-02        -2.392782E-12
3.000863E-02        -2.384183E-12
2.998167E-02        -2.375603E-12
2.995474E-02        -2.367105E-12
2.992783E-02        -2.358605E-12
2.990094E-02        -2.350124E-12
2.987408E-02        -2.341725E-12
2.984725E-02        -2.333328E-12
2.982044E-02        -2.324950E-12
2.979365E-02        -2.316630E-12
2.976688E-02        -2.308249E-12
2.974014E-02        -2.299970E-12
2.971343E-02        -2.291772E-12
2.968674E-02        -2.283574E-12
2.966007E-02        -2.275374E-12
2.963342E-02        -2.267193E-12
2.960680E-02        -2.259074E-12
2.958021E-02        -2.250916E-12
2.955363E-02        -2.242895E-12
2.952709E-02        -2.234818E-12
2.950056E-02        -2.226817E-12
2.947406E-02        -2.218818E-12
2.944758E-02        -2.210838E-12
2.942113E-02        -2.202920E-12
2.939470E-02        -2.194960E-12
2.936829E-02        -2.187140E-12
2.934191E-02        -2.179261E-12
2.931555E-02        -2.171461E-12
2.928922E-02        -2.163664E-12
2.926291E-02        -2.155884E-12
2.923662E-02        -2.148184E-12
2.921036E-02        -2.140486E-12
2.918412E-02        -2.132787E-12
2.915790E-02        -2.125106E-12
2.913171E-02        -2.117508E-12
2.910554E-02        -2.109909E-12
2.907939E-02        -2.102328E-12
2.905327E-02        -2.094810E-12
2.902717E-02        -2.087230E-12
2.900110E-02        -2.079752E-12
2.897504E-02        -2.072331E-12
2.894901E-02        -2.064851E-12
2.892301E-02        -2.057453E-12
2.889703E-02        -2.050054E-12
2.887107E-02        -2.042674E-12
2.884513E-02        -2.035373E-12
2.881922E-02        -2.028075E-12
2.879333E-02        -2.020795E-12
2.876747E-02        -2.013577E-12
2.874162E-02        -2.006296E-12
2.871581E-02        -1.999118E-12
2.869001E-02        -1.991998E-12
2.866424E-02        -1.984819E-12
2.863849E-02        -1.977720E-12
2.861276E-02        -1.970620E-12
2.858706E-02        -1.963521E-12
2.856138E-02        -1.956441E-12
2.853572E-02        -1.949441E-12
2.851009E-02        -1.942443E-12
2.848448E-02        -1.935463E-12
2.845889E-02        -1.928564E-12
2.843332E-02        -1.921663E-12
2.840778E-02        -1.914764E-12
2.838226E-02        -1.907865E-12
2.835676E-02        -1.900984E-12
2.833129E-02        -1.894185E-12
2.830584E-02        -1.887386E-12
2.828041E-02        -1.880605E-12
2.825501E-02        -1.873888E-12
2.822963E-02        -1.867109E-12
2.820427E-02        -1.860409E-12
2.817893E-02        -1.853728E-12
2.815362E-02        -1.847130E-12
2.812833E-02        -1.840511E-12
2.810306E-02        -1.833850E-12
2.807781E-02        -1.827330E-12
2.805259E-02        -1.820751E-12
2.802739E-02        -1.814251E-12
2.800221E-02        -1.807751E-12
2.797706E-02        -1.801253E-12
2.795193E-02        -1.794754E-12
2.792682E-02        -1.788274E-12
2.790173E-02        -1.781874E-12
2.787666E-02        -1.775493E-12
2.785162E-02        -1.769175E-12
2.782660E-02        -1.762794E-12
2.780161E-02        -1.756497E-12
2.777663E-02        -1.750196E-12
2.775168E-02        -1.743897E-12
2.772675E-02        -1.737617E-12
2.770184E-02        -1.731417E-12
2.767696E-02        -1.725219E-12
2.765209E-02        -1.719017E-12
2.762725E-02        -1.712818E-12
2.760244E-02        -1.706640E-12
2.757764E-02        -1.700539E-12
2.755287E-02        -1.694441E-12
2.752812E-02        -1.688342E-12
2.750339E-02        -1.682261E-12
2.747868E-02        -1.676261E-12
2.745400E-02        -1.670262E-12
2.742933E-02        -1.664261E-12
2.740469E-02        -1.658262E-12
2.738007E-02        -1.652281E-12
2.735548E-02        -1.646383E-12
2.733090E-02        -1.640482E-12
2.730635E-02        -1.634583E-12
2.728182E-02        -1.628703E-12
2.725732E-02        -1.622905E-12
2.723283E-02        -1.617105E-12
2.720837E-02        -1.611306E-12
2.718392E-02        -1.605505E-12
2.715950E-02        -1.599724E-12
2.713511E-02        -1.594008E-12
2.711073E-02        -1.588226E-12
2.708638E-02        -1.582527E-12
2.706205E-02        -1.576847E-12
2.703773E-02        -1.571227E-12
2.701345E-02        -1.565548E-12
2.698918E-02        -1.559948E-12
2.696493E-02        -1.554347E-12
2.694071E-02        -1.548767E-12
2.691651E-02        -1.543249E-12
2.689233E-02        -1.537669E-12
2.686817E-02        -1.532169E-12
2.684404E-02        -1.526671E-12
2.681992E-02        -1.521189E-12
2.679583E-02        -1.515771E-12
2.677176E-02        -1.510291E-12
2.674771E-02        -1.504891E-12
2.672368E-02        -1.499491E-12
2.669968E-02        -1.494093E-12
2.667569E-02        -1.488711E-12
2.665173E-02        -1.483412E-12
2.662779E-02        -1.478113E-12
2.660387E-02        -1.472814E-12
2.657997E-02        -1.467514E-12
2.655609E-02        -1.462233E-12
2.653223E-02        -1.457013E-12
2.650840E-02        -1.451734E-12
2.648459E-02        -1.446535E-12
2.646079E-02        -1.441333E-12
2.643702E-02        -1.436153E-12
2.641328E-02        -1.431036E-12
2.638955E-02        -1.425855E-12
2.636584E-02        -1.420755E-12
2.634216E-02        -1.415656E-12
2.631849E-02        -1.410574E-12
2.629485E-02        -1.405556E-12
2.627123E-02        -1.400476E-12
2.624763E-02        -1.395476E-12
2.622405E-02        -1.390476E-12
2.620049E-02        -1.385476E-12
2.617696E-02        -1.380496E-12
2.615344E-02        -1.375577E-12
2.612995E-02        -1.370597E-12
2.610648E-02        -1.365698E-12
2.608302E-02        -1.360797E-12
2.605959E-02        -1.355898E-12
2.603618E-02        -1.351017E-12
2.601279E-02        -1.346198E-12
2.598943E-02        -1.341319E-12
2.596608E-02        -1.336519E-12
2.594275E-02        -1.331718E-12
2.591945E-02        -1.326938E-12
2.589617E-02        -1.322221E-12
2.587290E-02        -1.317438E-12
2.584966E-02        -1.312739E-12
2.582644E-02        -1.308040E-12
2.580324E-02        -1.303341E-12
2.578006E-02        -1.298641E-12
2.575690E-02        -1.293959E-12
2.573376E-02        -1.289359E-12
2.571065E-02        -1.284743E-12
2.568755E-02        -1.280079E-12
2.566447E-02        -1.275561E-12
2.564142E-02        -1.270962E-12
2.561839E-02        -1.266382E-12
2.559537E-02        -1.261862E-12
2.557238E-02        -1.257282E-12
2.554941E-02        -1.252782E-12
2.552646E-02        -1.248283E-12
2.550353E-02        -1.243802E-12
2.548062E-02        -1.239384E-12
2.545773E-02        -1.234903E-12
2.543486E-02        -1.230503E-12
2.541201E-02        -1.226103E-12
2.538918E-02        -1.221703E-12
2.536637E-02        -1.217303E-12
2.534359E-02        -1.212923E-12
2.532082E-02        -1.208605E-12
2.529807E-02        -1.204223E-12
2.527535E-02        -1.199924E-12
2.525264E-02        -1.195624E-12
2.522996E-02        -1.191325E-12
2.520729E-02        -1.187024E-12
2.518465E-02        -1.182744E-12
2.516202E-02        -1.178543E-12
2.513942E-02        -1.174326E-12
2.511684E-02        -1.170045E-12
2.509428E-02        -1.165846E-12
2.507173E-02        -1.161663E-12
2.504921E-02        -1.157546E-12
2.502671E-02        -1.153365E-12
2.500423E-02        -1.149265E-12
2.498176E-02        -1.145146E-12
2.495932E-02        -1.140965E-12
2.493690E-02        -1.136883E-12
2.491450E-02        -1.132866E-12
2.489212E-02        -1.128767E-12
2.486976E-02        -1.124685E-12
2.484742E-02        -1.120686E-12
2.482510E-02        -1.116686E-12
2.480280E-02        -1.112687E-12
2.478052E-02        -1.108687E-12
2.475825E-02        -1.104686E-12
2.473601E-02        -1.100705E-12
2.471379E-02        -1.096787E-12
2.469159E-02        -1.092806E-12
2.466941E-02        -1.088906E-12
2.464725E-02        -1.085007E-12
2.462511E-02        -1.081107E-12
2.460299E-02        -1.077226E-12
2.458089E-02        -1.073408E-12
2.455881E-02        -1.069527E-12
2.453674E-02        -1.065708E-12
2.451470E-02        -1.061826E-12
2.449268E-02        -1.058027E-12
2.447068E-02        -1.054228E-12
2.444870E-02        -1.050446E-12
2.442673E-02        -1.046728E-12
2.440479E-02        -1.042946E-12
2.438287E-02        -1.039230E-12
2.436096E-02        -1.035447E-12
2.433908E-02        -1.031748E-12
2.431722E-02        -1.028049E-12
2.429537E-02        -1.024348E-12
2.427355E-02        -1.020667E-12
2.425174E-02        -1.017049E-12
2.422995E-02        -1.013366E-12
2.420819E-02        -1.009750E-12
2.418644E-02        -1.006067E-12
2.416472E-02        -1.002474E-12
2.414301E-02        -9.989005E-13
2.412132E-02        -9.953141E-13
2.409965E-02        -9.917459E-13
2.407800E-02        -9.881879E-13
2.405637E-02        -9.846417E-13
2.403476E-02        -9.811121E-13
2.401317E-02        -9.775861E-13
2.399160E-02        -9.740784E-13
2.397005E-02        -9.705826E-13
2.394852E-02        -9.671051E-13
2.392700E-02        -9.636361E-13
2.390551E-02        -9.601788E-13
2.388403E-02        -9.567301E-13
2.386258E-02        -9.532948E-13
2.384114E-02        -9.498762E-13
2.381972E-02        -9.464678E-13
2.379833E-02        -9.430711E-13
2.377695E-02        -9.396847E-13
2.375559E-02        -9.363166E-13
2.373425E-02        -9.329570E-13
2.371293E-02        -9.296026E-13
2.369163E-02        -9.262732E-13
2.367034E-02        -9.229459E-13
2.364908E-02        -9.196367E-13
2.362784E-02        -9.163312E-13
2.360661E-02        -9.130425E-13
2.358540E-02        -9.097657E-13
2.356422E-02        -9.065072E-13
2.354305E-02        -9.032507E-13
2.352190E-02        -9.000126E-13
2.350077E-02        -8.967846E-13
2.347966E-02        -8.935668E-13
2.345857E-02        -8.903592E-13
2.343749E-02        -8.871602E-13
2.341644E-02        -8.839746E-13
2.339540E-02        -8.808060E-13
2.337439E-02        -8.776490E-13
2.335339E-02        -8.744989E-13
2.333241E-02        -8.713542E-13
2.331145E-02        -8.682345E-13
2.329051E-02        -8.651167E-13
2.326959E-02        -8.620108E-13
2.324868E-02        -8.589201E-13
2.322780E-02        -8.558345E-13
2.320693E-02        -8.527659E-13
2.318609E-02        -8.497073E-13
2.316526E-02        -8.466508E-13
2.314445E-02        -8.436128E-13
2.312366E-02        -8.405866E-13
2.310289E-02        -8.375773E-13
2.308213E-02        -8.345683E-13
2.306140E-02        -8.315728E-13
2.304068E-02        -8.285926E-13
2.301998E-02        -8.256160E-13
2.299930E-02        -8.226561E-13
2.297864E-02        -8.196999E-13
2.295800E-02        -8.167605E-13
2.293738E-02        -8.138247E-13
2.291677E-02        -8.109060E-13
2.289619E-02        -8.079989E-13
2.287562E-02        -8.051006E-13
2.285507E-02        -8.022125E-13
2.283454E-02        -7.993347E-13
2.281402E-02        -7.964656E-13
2.279353E-02        -7.936082E-13
2.277305E-02        -7.907596E-13
2.275260E-02        -7.879226E-13
2.273216E-02        -7.850944E-13
2.271174E-02        -7.822764E-13
2.269134E-02        -7.794687E-13
2.267095E-02        -7.766699E-13
2.265059E-02        -7.738826E-13
2.263024E-02        -7.711042E-13
2.260991E-02        -7.683360E-13
2.258960E-02        -7.655798E-13
2.256931E-02        -7.628404E-13
2.254903E-02        -7.601016E-13
2.252877E-02        -7.573730E-13
2.250854E-02        -7.546561E-13
2.248832E-02        -7.519480E-13
2.246812E-02        -7.492501E-13
2.244793E-02        -7.465595E-13
2.242777E-02        -7.438739E-13
2.240762E-02        -7.412054E-13
2.238749E-02        -7.385473E-13
2.236738E-02        -7.358993E-13
2.234729E-02        -7.332600E-13
2.232721E-02        -7.306229E-13
2.230715E-02        -7.280044E-13
2.228712E-02        -7.253959E-13
2.226709E-02        -7.227883E-13
2.224709E-02        -7.201989E-13
2.222711E-02        -7.176115E-13
2.220714E-02        -7.150346E-13
2.218719E-02        -7.124748E-13
2.216726E-02        -7.099168E-13
2.214735E-02        -7.073692E-13
2.212745E-02        -7.048305E-13
2.210757E-02        -7.023021E-13
2.208771E-02        -6.997823E-13
2.206787E-02        -6.972660E-13
2.204805E-02        -6.947668E-13
2.202824E-02        -6.922699E-13
2.200845E-02        -6.897899E-13
2.198868E-02        -6.873119E-13
2.196893E-02        -6.848441E-13
2.194920E-02        -6.823866E-13
2.192948E-02        -6.799382E-13
2.190978E-02        -6.775000E-13
2.189010E-02        -6.750705E-13
2.187043E-02        -6.726433E-13
2.185079E-02        -6.702344E-13
2.183116E-02        -6.678261E-13
2.181155E-02        -6.654282E-13
2.179195E-02        -6.630393E-13
2.177238E-02        -6.606619E-13
2.175282E-02        -6.582936E-13
2.173328E-02        -6.559339E-13
2.171375E-02        -6.535766E-13
2.169425E-02        -6.512376E-13
2.167476E-02        -6.488992E-13
2.165529E-02        -6.465695E-13
2.163584E-02        -6.442434E-13
2.161640E-02        -6.419348E-13
2.159698E-02        -6.396348E-13
2.157758E-02        -6.373368E-13
2.155820E-02        -6.350491E-13
2.153883E-02        -6.327705E-13
2.151948E-02        -6.305005E-13
2.150015E-02        -6.282342E-13
2.148084E-02        -6.259848E-13
2.146154E-02        -6.237363E-13
2.144226E-02        -6.214981E-13
2.142300E-02        -6.192701E-13
2.140375E-02        -6.170497E-13
2.138453E-02        -6.148324E-13
2.136532E-02        -6.126243E-13
2.134612E-02        -6.104253E-13
2.132695E-02        -6.082377E-13
2.130779E-02        -6.060578E-13
2.128865E-02        -6.038797E-13
2.126953E-02        -6.017120E-13
2.125042E-02        -5.995535E-13
2.123133E-02        -5.974036E-13
2.121226E-02        -5.952573E-13
2.119320E-02        -5.931270E-13
2.117416E-02        -5.909970E-13
2.115514E-02        -5.888706E-13
2.113614E-02        -5.867613E-13
2.111715E-02        -5.846527E-13
2.109818E-02        -5.825545E-13
2.107923E-02        -5.804667E-13
2.106029E-02        -5.783864E-13
2.104137E-02        -5.763081E-13
2.102247E-02        -5.742401E-13
2.100359E-02        -5.721808E-13
2.098472E-02        -5.701240E-13
2.096587E-02        -5.680843E-13
2.094703E-02        -5.660438E-13
2.092822E-02        -5.640080E-13
2.090942E-02        -5.619882E-13
2.089063E-02        -5.599693E-13
2.087187E-02        -5.579618E-13
2.085312E-02        -5.559619E-13
2.083439E-02        -5.539640E-13
2.081567E-02        -5.519753E-13
2.079697E-02        -5.499954E-13
2.077829E-02        -5.480175E-13
2.075962E-02        -5.460488E-13
2.074097E-02        -5.440904E-13
2.072234E-02        -5.421408E-13
2.070373E-02        -5.401931E-13
2.068513E-02        -5.382548E-13
2.066655E-02        -5.363267E-13
2.064798E-02        -5.344064E-13
2.062943E-02        -5.324864E-13
2.061090E-02        -5.305700E-13
2.059239E-02        -5.286707E-13
2.057389E-02        -5.267723E-13
2.055541E-02        -5.248842E-13
2.053694E-02        -5.230039E-13
2.051849E-02        -5.211240E-13
2.050006E-02        -5.192475E-13
2.048164E-02        -5.173873E-13
2.046325E-02        -5.155299E-13
2.044486E-02        -5.136809E-13
2.042650E-02        -5.118417E-13
2.040815E-02        -5.100034E-13
2.038981E-02        -5.081729E-13
2.037150E-02        -5.063469E-13
2.035320E-02        -5.045355E-13
2.033491E-02        -5.027181E-13
2.031665E-02        -5.009190E-13
2.029840E-02        -4.991209E-13
2.028016E-02        -4.973305E-13
2.026194E-02        -4.955420E-13
2.024374E-02        -4.937639E-13
